DATA,NUM_IAE,TEXT_IAE,CONSUM_MES,NUM_CLIENT_ANONIMITZAT
2018-10-01,I6592,"* mobles d'oficina, màquines i equips d'oficina",4,YRLDZDXAH
2019-12-01,I6592,"* mobles d'oficina, màquines i equips d'oficina",6,YRLDZDXAH
2020-06-01,I6592,"* mobles d'oficina, màquines i equips d'oficina",1,YRLDZDXAH
2021-10-01,I6592,"* mobles d'oficina, màquines i equips d'oficina",4,YRLDZDXAH
2017-08-01,I6592,"* mobles d'oficina, màquines i equips d'oficina",3,YRLDZDXAH
2017-04-01,I811,Banca,6,1K7882J1L
2017-11-01,I811,Banca,10,1K7882J1L
2021-05-01,I811,Banca,9,1K7882J1L
2018-06-01,I811,Banca,0,1K7882J1L
2019-06-01,I811,Banca,0,1K7882J1L
2020-01-01,I811,Banca,12,1K7882J1L
2020-02-01,I811,Banca,0,1K7882J1L
2020-04-01,I811,Banca,0,1K7882J1L
2021-02-01,I811,Banca,0,1K7882J1L
2021-04-01,I811,Banca,6,1K7882J1L
2017-10-01,I811,Banca,5,1K7882J1L
2018-08-01,I811,Banca,5,1K7882J1L
2021-01-01,I811,Banca,4,1K7882J1L
2018-12-01,I811,Banca,4,1K7882J1L
2019-12-01,I811,Banca,0,1K7882J1L
2020-08-01,I811,Banca,0,1K7882J1L
2020-10-01,I811,Banca,0,1K7882J1L
2021-03-01,I811,Banca,11,1K7882J1L
2021-10-01,I811,Banca,0,1K7882J1L
2018-07-01,I811,Banca,9,1K7882J1L
2019-01-01,I811,Banca,10,1K7882J1L
2019-02-01,I811,Banca,0,1K7882J1L
2017-07-01,I811,Banca,9,1K7882J1L
2017-08-01,I811,Banca,23,1K7882J1L
2017-09-01,I811,Banca,8,1K7882J1L
2018-10-01,I811,Banca,0,1K7882J1L
2019-08-01,I811,Banca,0,1K7882J1L
2017-02-01,I811,Banca,4,1K7882J1L
2017-06-01,I811,Banca,4,1K7882J1L
2017-12-01,I811,Banca,5,1K7882J1L
2018-09-01,I811,Banca,9,1K7882J1L
2019-10-01,I811,Banca,11,1K7882J1L
2020-05-01,I811,Banca,12,1K7882J1L
2020-06-01,I811,Banca,0,1K7882J1L
2018-01-01,I811,Banca,9,1K7882J1L
2018-02-01,I811,Banca,0,1K7882J1L
2019-05-01,I811,Banca,12,1K7882J1L
2019-07-01,I811,Banca,9,1K7882J1L
2020-12-01,I811,Banca,7,1K7882J1L
2021-06-01,I811,Banca,8,1K7882J1L
2021-12-01,I811,Banca,0,1K7882J1L
2018-04-01,I811,Banca,0,1K7882J1L
2019-04-01,I811,Banca,0,1K7882J1L
2021-08-01,I811,Banca,0,1K7882J1L
2017-03-01,I811,Banca,9,1K7882J1L
2018-11-01,I811,Banca,10,1K7882J1L
2018-03-01,I811,Banca,9,1K7882J1L
2020-09-01,I811,Banca,9,1K7882J1L
2017-01-01,I811,Banca,9,1K7882J1L
2019-09-01,I811,Banca,10,1K7882J1L
2019-03-01,I811,Banca,11,1K7882J1L
2020-03-01,I811,Banca,10,1K7882J1L
2020-07-01,I811,Banca,3,1K7882J1L
2018-05-01,I811,Banca,8,1K7882J1L
2019-11-01,I811,Banca,10,1K7882J1L
2020-11-01,I811,Banca,5,1K7882J1L
2017-05-01,I811,Banca,8,1K7882J1L
2017-02-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2017-04-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2018-02-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2019-12-01,I842,Serveis financers i comptables,11,KTJILLXCC
2020-04-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2021-02-01,I842,Serveis financers i comptables,8,KTJILLXCC
2021-08-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2017-06-01,I842,Serveis financers i comptables,9,KTJILLXCC
2017-08-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2019-08-01,I842,Serveis financers i comptables,11,KTJILLXCC
2019-10-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2021-04-01,I842,Serveis financers i comptables,10,KTJILLXCC
2021-10-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2018-06-01,I842,Serveis financers i comptables,9,KTJILLXCC
2018-08-01,I842,Serveis financers i comptables,10,KTJILLXCC
2020-10-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2019-06-01,I842,Serveis financers i comptables,11,KTJILLXCC
2021-12-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2018-12-01,I842,Serveis financers i comptables,9,KTJILLXCC
2019-04-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2020-02-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2019-02-01,I842,Serveis financers i comptables,8,KTJILLXCC
2020-12-01,I842,Serveis financers i comptables,9,KTJILLXCC
2021-06-01,I842,Serveis financers i comptables,10,KTJILLXCC
2017-10-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2017-12-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2018-04-01,I849,Altres serveis prestats a les empreses n.c.a.a.,0,KTJILLXCC
2020-06-01,I842,Serveis financers i comptables,4,KTJILLXCC
2018-10-01,I842,Serveis financers i comptables,6,KTJILLXCC
2020-08-01,I842,Serveis financers i comptables,19,KTJILLXCC
2017-02-01,I6512,* al detall de tota classe de penyores per el,3,SPJSFQF55
2019-06-01,I6512,* al detall de tota classe de penyores per el,4,SPJSFQF55
2020-04-01,I6512,* al detall de tota classe de penyores per el,5,SPJSFQF55
2021-02-01,I6512,* al detall de tota classe de penyores per el,6,SPJSFQF55
2021-12-01,I6512,* al detall de tota classe de penyores per el,6,SPJSFQF55
2019-02-01,I6512,* al detall de tota classe de penyores per el,69,SPJSFQF55
2018-08-01,I6512,* al detall de tota classe de penyores per el,3,SPJSFQF55
2018-04-01,I6512,* al detall de tota classe de penyores per el,3,SPJSFQF55
2018-12-01,I6512,* al detall de tota classe de penyores per el,3,SPJSFQF55
2020-02-01,I6512,* al detall de tota classe de penyores per el,5,SPJSFQF55
2017-04-01,I6512,* al detall de tota classe de penyores per el,2,SPJSFQF55
2019-10-01,I6512,* al detall de tota classe de penyores per el,4,SPJSFQF55
2019-08-01,I6512,* al detall de tota classe de penyores per el,5,SPJSFQF55
2020-08-01,I6512,* al detall de tota classe de penyores per el,5,SPJSFQF55
2017-10-01,I6512,* al detall de tota classe de penyores per el,2,SPJSFQF55
2018-02-01,I6512,* al detall de tota classe de penyores per el,2,SPJSFQF55
2018-10-01,I6512,* al detall de tota classe de penyores per el,2,SPJSFQF55
2021-04-01,I6512,* al detall de tota classe de penyores per el,6,SPJSFQF55
2021-06-01,I6512,* al detall de tota classe de penyores per el,5,SPJSFQF55
2020-10-01,I6512,* al detall de tota classe de penyores per el,4,SPJSFQF55
2018-06-01,I6512,* al detall de tota classe de penyores per el,2,SPJSFQF55
2019-04-01,I6512,* al detall de tota classe de penyores per el,18,SPJSFQF55
2021-10-01,I6512,* al detall de tota classe de penyores per el,5,SPJSFQF55
2020-06-01,I6512,* al detall de tota classe de penyores per el,3,SPJSFQF55
2020-12-01,I6512,* al detall de tota classe de penyores per el,7,SPJSFQF55
2019-12-01,I6512,* al detall de tota classe de penyores per el,8,SPJSFQF55
2021-08-01,I6512,* al detall de tota classe de penyores per el,5,SPJSFQF55
2017-06-01,I6512,* al detall de tota classe de penyores per el,2,SPJSFQF55
2017-08-01,I6512,* al detall de tota classe de penyores per el,2,SPJSFQF55
2017-12-01,I6512,* al detall de tota classe de penyores per el,2,SPJSFQF55
2018-04-01,I6473,* en autoserveis o mixtes amb superfície de 120,6,SFO019M0G
2020-10-01,I6473,* en autoserveis o mixtes amb superfície de 120,8,SFO019M0G
2017-02-01,I6473,* en autoserveis o mixtes amb superfície de 120,7,SFO019M0G
2017-12-01,I6473,* en autoserveis o mixtes amb superfície de 120,7,SFO019M0G
2021-02-01,I6473,* en autoserveis o mixtes amb superfície de 120,10,SFO019M0G
2017-04-01,I6473,* en autoserveis o mixtes amb superfície de 120,6,SFO019M0G
2017-06-01,I6473,* en autoserveis o mixtes amb superfície de 120,8,SFO019M0G
2019-02-01,I6473,* en autoserveis o mixtes amb superfície de 120,7,SFO019M0G
2020-08-01,I6473,* en autoserveis o mixtes amb superfície de 120,8,SFO019M0G
2021-10-01,I6473,* en autoserveis o mixtes amb superfície de 120,9,SFO019M0G
2019-10-01,I6473,* en autoserveis o mixtes amb superfície de 120,6,SFO019M0G
2018-08-01,I6473,* en autoserveis o mixtes amb superfície de 120,7,SFO019M0G
2018-12-01,I6473,* en autoserveis o mixtes amb superfície de 120,7,SFO019M0G
2021-04-01,I6473,* en autoserveis o mixtes amb superfície de 120,10,SFO019M0G
2021-06-01,I6473,* en autoserveis o mixtes amb superfície de 120,12,SFO019M0G
2017-08-01,I6473,* en autoserveis o mixtes amb superfície de 120,5,SFO019M0G
2019-12-01,I6473,* en autoserveis o mixtes amb superfície de 120,6,SFO019M0G
2021-08-01,I6473,* en autoserveis o mixtes amb superfície de 120,12,SFO019M0G
2019-08-01,I6473,* en autoserveis o mixtes amb superfície de 120,6,SFO019M0G
2020-02-01,I6473,* en autoserveis o mixtes amb superfície de 120,7,SFO019M0G
2018-06-01,I6473,* en autoserveis o mixtes amb superfície de 120,5,SFO019M0G
2018-10-01,I6473,* en autoserveis o mixtes amb superfície de 120,5,SFO019M0G
2019-04-01,I6473,* en autoserveis o mixtes amb superfície de 120,6,SFO019M0G
2019-06-01,I6473,* en autoserveis o mixtes amb superfície de 120,5,SFO019M0G
2020-12-01,I6473,* en autoserveis o mixtes amb superfície de 120,9,SFO019M0G
2020-06-01,I6473,* en autoserveis o mixtes amb superfície de 120,8,SFO019M0G
2020-04-01,I6473,* en autoserveis o mixtes amb superfície de 120,6,SFO019M0G
2018-02-01,I6473,* en autoserveis o mixtes amb superfície de 120,5,SFO019M0G
2017-10-01,I6473,* en autoserveis o mixtes amb superfície de 120,35,SFO019M0G
2021-12-01,I6473,* en autoserveis o mixtes amb superfície de 120,9,SFO019M0G
2017-08-01,I6732,* d'altres categories,95,ZWVV403I1
2017-11-01,I8612,* de locals industrials i altres lloguers,8,ZWVV403I1
2020-01-01,I8612,* de locals industrials i altres lloguers,26,ZWVV403I1
2020-04-01,I673,"Serveis en cafès i bars, amb i sense menjar",24,ZWVV403I1
2021-04-01,I673,"Serveis en cafès i bars, amb i sense menjar",23,ZWVV403I1
2017-02-01,I6732,* d'altres categories,79,ZWVV403I1
2018-02-01,I673,"Serveis en cafès i bars, amb i sense menjar",1,ZWVV403I1
2018-08-01,I6732,* d'altres categories,50,ZWVV403I1
2018-09-01,I8612,* de locals industrials i altres lloguers,0,ZWVV403I1
2019-08-01,I673,"Serveis en cafès i bars, amb i sense menjar",20,ZWVV403I1
2020-07-01,I8612,* de locals industrials i altres lloguers,0,ZWVV403I1
2021-03-01,I8612,* de locals industrials i altres lloguers,2,ZWVV403I1
2021-06-01,I673,"Serveis en cafès i bars, amb i sense menjar",26,ZWVV403I1
2022-01-01,I8612,* de locals industrials i altres lloguers,0,ZWVV403I1
2017-01-01,I8612,* de locals industrials i altres lloguers,5,ZWVV403I1
2017-04-01,I6732,* d'altres categories,84,ZWVV403I1
2017-10-01,I6732,* d'altres categories,69,ZWVV403I1
2018-04-01,I673,"Serveis en cafès i bars, amb i sense menjar",13,ZWVV403I1
2018-10-01,I673,"Serveis en cafès i bars, amb i sense menjar",9,ZWVV403I1
2019-10-01,I673,"Serveis en cafès i bars, amb i sense menjar",22,ZWVV403I1
2020-03-01,I8612,* de locals industrials i altres lloguers,17,ZWVV403I1
2020-06-01,I6732,* d'altres categories,0,ZWVV403I1
2017-06-01,I6732,* d'altres categories,101,ZWVV403I1
2018-05-01,I8612,* de locals industrials i altres lloguers,27,ZWVV403I1
2019-04-01,I6732,* d'altres categories,39,ZWVV403I1
2021-07-01,I8612,* de locals industrials i altres lloguers,1,ZWVV403I1
2021-11-01,I8612,* de locals industrials i altres lloguers,0,ZWVV403I1
2018-03-01,I8612,* de locals industrials i altres lloguers,33,ZWVV403I1
2019-01-01,I8612,* de locals industrials i altres lloguers,12,ZWVV403I1
2020-10-01,I6732,* d'altres categories,35,ZWVV403I1
2020-08-01,I673,"Serveis en cafès i bars, amb i sense menjar",13,ZWVV403I1
2021-01-01,I8612,* de locals industrials i altres lloguers,0,ZWVV403I1
2020-09-01,I8612,* de locals industrials i altres lloguers,4,ZWVV403I1
2017-03-01,I8612,* de locals industrials i altres lloguers,13,ZWVV403I1
2018-07-01,I8612,* de locals industrials i altres lloguers,13,ZWVV403I1
2019-02-01,I6732,* d'altres categories,41,ZWVV403I1
2017-07-01,I8612,* de locals industrials i altres lloguers,10,ZWVV403I1
2018-12-01,I6732,* d'altres categories,43,ZWVV403I1
2019-03-01,I8612,* de locals industrials i altres lloguers,11,ZWVV403I1
2019-06-01,I6732,* d'altres categories,36,ZWVV403I1
2020-02-01,I673,"Serveis en cafès i bars, amb i sense menjar",35,ZWVV403I1
2019-05-01,I8612,* de locals industrials i altres lloguers,9,ZWVV403I1
2019-09-01,I8612,* de locals industrials i altres lloguers,4,ZWVV403I1
2020-11-01,I8612,* de locals industrials i altres lloguers,1,ZWVV403I1
2020-12-01,I673,"Serveis en cafès i bars, amb i sense menjar",15,ZWVV403I1
2021-02-01,I673,"Serveis en cafès i bars, amb i sense menjar",19,ZWVV403I1
2021-08-01,I673,"Serveis en cafès i bars, amb i sense menjar",36,ZWVV403I1
2017-12-01,I673,"Serveis en cafès i bars, amb i sense menjar",10,ZWVV403I1
2018-06-01,I6732,* d'altres categories,48,ZWVV403I1
2019-11-01,I8612,* de locals industrials i altres lloguers,1,ZWVV403I1
2019-12-01,I673,"Serveis en cafès i bars, amb i sense menjar",21,ZWVV403I1
2017-09-01,I8612,* de locals industrials i altres lloguers,9,ZWVV403I1
2019-07-01,I8612,* de locals industrials i altres lloguers,0,ZWVV403I1
2017-05-01,I8612,* de locals industrials i altres lloguers,12,ZWVV403I1
2021-05-01,I8612,* de locals industrials i altres lloguers,3,ZWVV403I1
2021-12-01,I673,"Serveis en cafès i bars, amb i sense menjar",18,ZWVV403I1
2018-01-01,I8612,* de locals industrials i altres lloguers,9,ZWVV403I1
2020-05-01,I8612,* de locals industrials i altres lloguers,1,ZWVV403I1
2018-11-01,I8612,* de locals industrials i altres lloguers,13,ZWVV403I1
2021-09-01,I8612,* de locals industrials i altres lloguers,2,ZWVV403I1
2021-10-01,I673,"Serveis en cafès i bars, amb i sense menjar",19,ZWVV403I1
2020-03-01,I671,Serveis en restaurants,47,LI9645GMA
2021-01-01,I671,Serveis en restaurants,30,LI9645GMA
2021-11-01,I671,Serveis en restaurants,50,LI9645GMA
2019-01-01,I671,Serveis en restaurants,59,LI9645GMA
2020-09-01,I671,Serveis en restaurants,53,LI9645GMA
2020-01-01,I671,Serveis en restaurants,48,LI9645GMA
2021-09-01,I671,Serveis en restaurants,44,LI9645GMA
2019-03-01,I671,Serveis en restaurants,62,LI9645GMA
2020-05-01,I671,Serveis en restaurants,17,LI9645GMA
2018-11-01,I671,Serveis en restaurants,66,LI9645GMA
2020-11-01,I671,Serveis en restaurants,37,LI9645GMA
2019-09-01,I671,Serveis en restaurants,59,LI9645GMA
2020-07-01,I671,Serveis en restaurants,30,LI9645GMA
2019-07-01,I671,Serveis en restaurants,58,LI9645GMA
2022-01-01,I671,Serveis en restaurants,93,LI9645GMA
2021-07-01,I671,Serveis en restaurants,45,LI9645GMA
2018-07-01,I671,Serveis en restaurants,2,LI9645GMA
2019-05-01,I671,Serveis en restaurants,59,LI9645GMA
2018-09-01,I671,Serveis en restaurants,41,LI9645GMA
2019-11-01,I671,Serveis en restaurants,52,LI9645GMA
2021-03-01,I671,Serveis en restaurants,29,LI9645GMA
2021-05-01,I671,Serveis en restaurants,33,LI9645GMA
2019-12-01,P731,Advocats,1,5X4XBZPI7
2019-04-01,P731,Advocats,0,5X4XBZPI7
2019-06-01,P731,Advocats,0,5X4XBZPI7
2018-08-01,P731,Advocats,0,5X4XBZPI7
2021-02-01,P731,Advocats,2,5X4XBZPI7
2017-08-01,P731,Advocats,0,5X4XBZPI7
2018-02-01,P731,Advocats,0,5X4XBZPI7
2021-12-01,P731,Advocats,1,5X4XBZPI7
2018-06-01,P731,Advocats,0,5X4XBZPI7
2018-10-01,P731,Advocats,0,5X4XBZPI7
2018-12-01,P731,Advocats,0,5X4XBZPI7
2020-02-01,P731,Advocats,2,5X4XBZPI7
2020-08-01,P731,Advocats,0,5X4XBZPI7
2017-02-01,P731,Advocats,0,5X4XBZPI7
2017-04-01,P731,Advocats,0,5X4XBZPI7
2020-04-01,P731,Advocats,1,5X4XBZPI7
2020-06-01,P731,Advocats,2,5X4XBZPI7
2020-10-01,P731,Advocats,3,5X4XBZPI7
2018-04-01,P731,Advocats,0,5X4XBZPI7
2019-10-01,P731,Advocats,1,5X4XBZPI7
2021-04-01,P731,Advocats,1,5X4XBZPI7
2021-08-01,P731,Advocats,1,5X4XBZPI7
2017-06-01,P731,Advocats,0,5X4XBZPI7
2017-10-01,P731,Advocats,0,5X4XBZPI7
2017-12-01,P731,Advocats,0,5X4XBZPI7
2019-02-01,P731,Advocats,0,5X4XBZPI7
2019-08-01,P731,Advocats,1,5X4XBZPI7
2020-12-01,P731,Advocats,2,5X4XBZPI7
2021-06-01,P731,Advocats,2,5X4XBZPI7
2021-10-01,P731,Advocats,1,5X4XBZPI7
2018-08-01,I5011,"* Construcció completa, reparació i conservaci",0,QGRQI3KQ3
2018-12-01,I5011,"* Construcció completa, reparació i conservaci",3,QGRQI3KQ3
2019-04-01,I5011,"* Construcció completa, reparació i conservaci",6,QGRQI3KQ3
2020-06-01,I5011,"* Construcció completa, reparació i conservaci",16,QGRQI3KQ3
2018-04-01,I5011,"* Construcció completa, reparació i conservaci",1,QGRQI3KQ3
2020-10-01,I5011,"* Construcció completa, reparació i conservaci",43,QGRQI3KQ3
2019-12-01,I5011,"* Construcció completa, reparació i conservaci",4,QGRQI3KQ3
2020-08-01,I5011,"* Construcció completa, reparació i conservaci",0,QGRQI3KQ3
2021-12-01,I5011,"* Construcció completa, reparació i conservaci",12,QGRQI3KQ3
2021-04-01,I5011,"* Construcció completa, reparació i conservaci",10,QGRQI3KQ3
2019-06-01,I5011,"* Construcció completa, reparació i conservaci",3,QGRQI3KQ3
2020-02-01,I5011,"* Construcció completa, reparació i conservaci",2,QGRQI3KQ3
2020-12-01,I5011,"* Construcció completa, reparació i conservaci",19,QGRQI3KQ3
2021-06-01,I5011,"* Construcció completa, reparació i conservaci",10,QGRQI3KQ3
2019-02-01,I5011,"* Construcció completa, reparació i conservaci",1,QGRQI3KQ3
2018-06-01,I5011,"* Construcció completa, reparació i conservaci",1,QGRQI3KQ3
2020-04-01,I5011,"* Construcció completa, reparació i conservaci",7,QGRQI3KQ3
2019-08-01,I5011,"* Construcció completa, reparació i conservaci",2,QGRQI3KQ3
2019-10-01,I5011,"* Construcció completa, reparació i conservaci",2,QGRQI3KQ3
2018-10-01,I5011,"* Construcció completa, reparació i conservaci",3,QGRQI3KQ3
2021-02-01,I5011,"* Construcció completa, reparació i conservaci",13,QGRQI3KQ3
2021-08-01,I5011,"* Construcció completa, reparació i conservaci",6,QGRQI3KQ3
2021-10-01,I5011,"* Construcció completa, reparació i conservaci",8,QGRQI3KQ3
2018-11-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2019-09-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2020-05-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2020-09-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2019-07-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2017-07-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2018-03-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2020-01-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2017-09-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2017-11-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2020-11-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2021-07-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2019-01-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2020-07-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2021-09-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2022-01-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2017-03-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2017-05-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2018-09-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2019-05-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2020-03-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2017-01-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2019-03-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2021-11-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2018-07-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2019-11-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2021-01-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2021-05-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2018-01-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2018-05-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2021-03-01,I7511,* guarda i custòdia de vehicles en garatges i l,0,SRVHVSPER
2018-06-01,I9997,Sense activitat o desconeguda,4,OA7HZCLVH
2020-04-01,I9997,Sense activitat o desconeguda,4,OA7HZCLVH
2021-08-01,I9997,Sense activitat o desconeguda,10,OA7HZCLVH
2018-04-01,I9997,Sense activitat o desconeguda,6,OA7HZCLVH
2019-10-01,I9997,Sense activitat o desconeguda,3,OA7HZCLVH
2019-12-01,I9997,Sense activitat o desconeguda,3,OA7HZCLVH
2021-02-01,I9997,Sense activitat o desconeguda,7,OA7HZCLVH
2021-10-01,I9997,Sense activitat o desconeguda,15,OA7HZCLVH
2017-12-01,I9997,Sense activitat o desconeguda,6,OA7HZCLVH
2018-12-01,I9997,Sense activitat o desconeguda,5,OA7HZCLVH
2020-10-01,I9997,Sense activitat o desconeguda,6,OA7HZCLVH
2021-12-01,I9997,Sense activitat o desconeguda,14,OA7HZCLVH
2018-08-01,I9997,Sense activitat o desconeguda,4,OA7HZCLVH
2019-04-01,I9997,Sense activitat o desconeguda,3,OA7HZCLVH
2020-12-01,I9997,Sense activitat o desconeguda,5,OA7HZCLVH
2021-04-01,I9997,Sense activitat o desconeguda,8,OA7HZCLVH
2021-06-01,I9997,Sense activitat o desconeguda,8,OA7HZCLVH
2018-02-01,I9997,Sense activitat o desconeguda,5,OA7HZCLVH
2017-08-01,I9997,Sense activitat o desconeguda,10,OA7HZCLVH
2017-10-01,I9997,Sense activitat o desconeguda,23,OA7HZCLVH
2018-10-01,I9997,Sense activitat o desconeguda,4,OA7HZCLVH
2020-02-01,I9997,Sense activitat o desconeguda,4,OA7HZCLVH
2019-02-01,I9997,Sense activitat o desconeguda,3,OA7HZCLVH
2020-06-01,I9997,Sense activitat o desconeguda,9,OA7HZCLVH
2020-08-01,I9997,Sense activitat o desconeguda,5,OA7HZCLVH
2019-06-01,I9997,Sense activitat o desconeguda,3,OA7HZCLVH
2019-08-01,I9997,Sense activitat o desconeguda,2,OA7HZCLVH
2020-03-01,I6179,* Altres productes inter-industrials (excepte,10,O5WR55YOZ
2018-03-01,I6179,* Altres productes inter-industrials (excepte,10,O5WR55YOZ
2021-01-01,I6179,* Altres productes inter-industrials (excepte,8,O5WR55YOZ
2021-05-01,I6179,* Altres productes inter-industrials (excepte,8,O5WR55YOZ
2018-01-01,I6179,* Altres productes inter-industrials (excepte,12,O5WR55YOZ
2018-05-01,I6179,* Altres productes inter-industrials (excepte,11,O5WR55YOZ
2019-05-01,I6179,* Altres productes inter-industrials (excepte,11,O5WR55YOZ
2019-09-01,I6179,* Altres productes inter-industrials (excepte,8,O5WR55YOZ
2020-05-01,I6179,* Altres productes inter-industrials (excepte,6,O5WR55YOZ
2019-01-01,I6179,* Altres productes inter-industrials (excepte,64,O5WR55YOZ
2020-01-01,I6179,* Altres productes inter-industrials (excepte,9,O5WR55YOZ
2020-07-01,I6179,* Altres productes inter-industrials (excepte,7,O5WR55YOZ
2017-11-01,I6179,* Altres productes inter-industrials (excepte,10,O5WR55YOZ
2018-11-01,I6179,* Altres productes inter-industrials (excepte,11,O5WR55YOZ
2020-09-01,I6179,* Altres productes inter-industrials (excepte,8,O5WR55YOZ
2018-07-01,I6179,* Altres productes inter-industrials (excepte,12,O5WR55YOZ
2019-11-01,I6179,* Altres productes inter-industrials (excepte,11,O5WR55YOZ
2020-11-01,I6179,* Altres productes inter-industrials (excepte,11,O5WR55YOZ
